,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
2506,E6eRA8PnuW4,http://www.youtube.com/channel/UCi3MA6HHmrXnTIgw6OczXOA,UCi3MA6HHmrXnTIgw6OczXOA,Wojciech Witowski,UgzDtVfFTC55--6tzV54AaABAg,0,1507309227.0,"Just sow it in cinema. And... Sorry but this film is nowhere near masterpiece level... (if masterpieces are for instance Forrest Gump, Pulp fiction, Or Seven), If so than this movie is about half of their level IMHO, sorry to say that but im verry dissapointed after this overrrated review and many more like it praising this title :/",none,,2021-03-08 16:19:47.355963,2
2507,E6eRA8PnuW4,http://www.youtube.com/channel/UCdCNdW0rsOjXtGVaW7X7vUg,UCdCNdW0rsOjXtGVaW7X7vUg,genkijin,Ugzqy96WY38I0za6-f54AaABAg,0,1507308993.0,Masterpiece!,none,,2021-03-08 16:19:47.355984,0
2508,E6eRA8PnuW4,http://www.youtube.com/channel/UC10LSLfCFldvm5IsqHhajIw,UC10LSLfCFldvm5IsqHhajIw,KIBITKO,UgzgTTmDtN5JjqJ59Xp4AaABAg,18,1507306691.0,"I nearly passed out during the movie. And I also cried. In the middle. Not in the end, in the middle. Just the ""usual scene"" is directed in a such way that it resonates so deep, you are asking yourself a question - Was that movie filmed specifically for me? Was that masterpiece created for someone small in every aspect of a human being, like me? I don't remember if I have ever felt this way. Is that what they say or is it defect in my core?",none,,2021-03-08 16:19:47.356005,3
2509,E6eRA8PnuW4,http://www.youtube.com/channel/UCHX7opGjnx6x8eyRrm5qJxw,UCHX7opGjnx6x8eyRrm5qJxw,Hogboy,UgyRF774tfxDrwc16Rd4AaABAg,0,1507306560.0,Visually stunning and breathtakingly dull.,none,,2021-03-08 16:19:47.356030,0
2510,E6eRA8PnuW4,http://www.youtube.com/channel/UC-0kTQfxIVUr4PmJRZu4TFQ,UC-0kTQfxIVUr4PmJRZu4TFQ,Andy_B,Ugz0PAcqdzYBi6dgr-h4AaABAg,0,1507306276.0,"I went to see this last night in Imax 3D with Dolby Atmos, it's a master piece period.

The film is a scorcher, you must watch it.",none,,2021-03-08 16:19:47.356051,0
2511,E6eRA8PnuW4,http://www.youtube.com/channel/UCOuwlJYPX6GMflDl8-05ffw,UCOuwlJYPX6GMflDl8-05ffw,ADC20032996,Ugx0v0_FyUME78jdoo14AaABAg,0,1507306256.0,Can I see it without having seen the previous 7?,none,,2021-03-08 16:19:47.356072,0
2512,E6eRA8PnuW4,http://www.youtube.com/channel/UC8fEOdXC6C7_JEt7Sd8op5Q,UC8fEOdXC6C7_JEt7Sd8op5Q,mikejunior211,Ugw4UJrIWGvCxuFvMJB4AaABAg,1,1507305969.0,"Well, I already checked out from the Academy Awards.",none,,2021-03-08 16:19:47.356092,0
2513,E6eRA8PnuW4,http://www.youtube.com/channel/UCleu2pbzyqbaqGzLuGMuHxQ,UCleu2pbzyqbaqGzLuGMuHxQ,Alfredo Sebastián,UgzHcqqUww0fLXWoXrh4AaABAg,0,1507305925.0,"Hello Chris!! Greetings from Argentina. I would like to recommend films from my country that I would like you to see. Please let me know if you are interested. I really like your reviews, I learn a lot of movies when you explain the movies. I hope you read this message. Regards!",none,,2021-03-08 16:19:47.356119,0
2514,E6eRA8PnuW4,http://www.youtube.com/channel/UC5ekOrQMfY33uCYYD0iAIHQ,UC5ekOrQMfY33uCYYD0iAIHQ,MAAVALAN TRAVELS,UgxtB_EKA6E9esJwx4h4AaABAg,0,1507305463.0,What a review! Bravo!,none,,2021-03-08 16:19:47.356139,0
2515,E6eRA8PnuW4,http://www.youtube.com/channel/UCs4xTIWXy38bhVXu-LbK2XA,UCs4xTIWXy38bhVXu-LbK2XA,TheVaultDweller f,UgwMKG6QkAUGk7kM_Vp4AaABAg,0,1507305256.0,Does anyone recommend rewatching this movie in the cinema again?,none,,2021-03-08 16:19:47.356160,0
